dt,PM2.5_micro_raw,PM2.5_calibrated,PM2.5_station_truth,PM10_micro_raw,PM10_calibrated,PM10_station_truth,CO_micro_raw,CO_calibrated,CO_station_truth,NO2_micro_raw,NO2_calibrated,NO2_station_truth,SO2_micro_raw,SO2_calibrated,SO2_station_truth,O3_micro_raw,O3_calibrated,O3_station_truth
2018-12-26 01:00:00,49.25,15.054701727404192,15,105.0,15.405439512117143,23,0.625,0.7826044515296355,0.641,63.25,9.5992397768275,8,15.0,15.0,24,80.0,80.0,30
2018-12-26 02:00:00,45.5,14.713493513853619,18,93.5,12.322406709608055,16,0.6,0.6759826332507589,0.583,56.0,9.21550875150985,8,15.0,15.0,17,82.0,82.0,45
2018-12-26 03:00:00,46.0,14.43656962569091,17,93.0,13.010823611157841,15,0.6,0.6413423809683239,0.568,48.0,8.802536899164968,7,14.0,14.0,15,69.0,69.0,49
2018-12-26 04:00:00,39.25,6.391848178461991,8,78.25,3.084359201223796,8,0.625,0.6596773356424126,0.555,49.25,8.300587434626433,7,15.0,15.0,13,63.5,63.5,50
2018-12-26 05:00:00,33.0,3.646043467705825,7,63.0,4.1995654225103785,13,0.6,0.6428875254136893,0.561,45.0,8.475759207339392,7,14.5,14.5,11,39.5,39.5,63
2018-12-26 06:00:00,37.6,8.92054684537917,14,75.4,2.9287268497420005,11,0.64,0.7306832828831171,0.629,40.6,7.530195050061725,6,14.2,14.2,12,48.8,48.8,70
2018-12-26 07:00:00,41.4,12.641724304270303,19,83.0,4.52438103778649,13,0.62,0.7492839359537378,0.679,51.8,8.232231722568605,7,14.0,14.0,20,39.2,39.2,58
2018-12-26 08:00:00,32.5,9.091113797888257,16,61.5,4.880735463443509,10,0.6,0.7876758597499192,0.722,56.5,8.36402353273024,7,15.0,15.0,19,63.0,63.0,65
2018-12-26 09:00:00,37.2,9.220443499456659,14,71.0,5.094260018719499,9,0.6399999999999999,0.9195648677675066,0.826,61.0,7.906900989741925,6,15.0,15.0,26,81.6,81.6,54
2018-12-26 10:00:00,45.8,9.657986049421252,9,92.0,11.435289249217982,15,0.62,0.9832047952440592,0.872,68.4,8.59302584744863,7,14.8,14.8,28,91.6,91.6,52
2018-12-26 11:00:00,48.0,22.14035688518969,26,99.0,18.602294649996743,23,0.6499999999999999,1.106685622235955,0.982,65.5,9.128130501845718,7,15.5,15.5,27,90.0,90.0,49
2018-12-26 18:00:00,25.0,5.783071646810093,8,45.0,7.723400328804699,9,0.6,0.8278960313010724,0.764,52.5,7.814394466217213,6,14.0,14.0,21,80.5,80.5,48
2018-12-26 19:00:00,34.0,5.032617963910486,7,61.0,4.838793658218439,9,0.625,0.8264005582920582,0.731,52.75,7.7065742913440625,6,15.0,15.0,19,83.0,83.0,50
2018-12-26 20:00:00,36.25,7.5969655026448955,9,67.5,7.188825552333549,7,0.6,0.8061707507699136,0.735,47.0,7.687734189042921,6,14.75,14.75,19,49.5,49.5,51
2018-12-26 21:00:00,37.0,8.904260868719613,15,67.5,3.1449788555134237,6,0.6,0.7642573635325214,0.7,43.0,7.747109945753832,6,14.0,14.0,17,39.5,39.5,51
2018-12-26 22:00:00,39.0,8.447898651824561,11,75.4,7.984651993885892,15,0.6,0.7749262999913653,0.688,49.8,7.541161935830227,6,14.6,14.6,18,49.0,49.0,52
2018-12-26 23:00:00,36.66666666666666,6.184392037775439,10,69.66666666666667,4.787166925868108,12,0.6,0.7729531844275936,0.696,42.66666666666666,7.501275453995737,6,15.0,15.0,16,40.333333333333336,40.333333333333336,56
2018-12-27 00:00:00,33.25,5.221941913924523,10,60.75,5.325958055272816,14,0.6,0.7390354418998303,0.687,43.25,7.684321731733318,6,14.5,14.5,15,40.0,40.0,57
2018-12-27 01:00:00,26.8,6.231876238567711,11,48.2,4.962367617688981,11,0.5800000000000001,0.676633612681821,0.618,42.6,7.67652248979886,6,15.2,15.2,13,40.6,40.6,58
2018-12-27 02:00:00,32.6,5.511193993064065,10,59.2,4.304433865547622,10,0.6,0.6396603959964633,0.575,37.2,7.882945422706322,6,14.8,14.8,10,44.6,44.6,60
2018-12-27 03:00:00,25.0,4.9247655818126805,10,41.0,5.119964480739009,8,0.6,0.5684739452862789,0.534,38.0,7.577008418120263,6,15.0,15.0,10,44.0,44.0,62
2018-12-27 04:00:00,24.0,4.660125005908274,8,41.0,5.86977045904217,11,0.5,0.552816709023092,0.494,38.0,7.867515002501286,6,15.0,15.0,8,44.0,44.0,62
2018-12-27 05:00:00,33.0,5.943791062571897,9,61.0,13.113763298367902,18,0.6,0.5638354973909812,0.498,38.0,7.808162013035486,6,14.0,14.0,12,45.0,45.0,58
2018-12-27 06:00:00,37.0,11.592034347473676,18,71.0,16.955626455900628,23,0.6,0.5874405285108802,0.551,40.0,7.799924759622622,6,14.0,14.0,16,43.0,43.0,51
2018-12-27 07:00:00,36.4,15.296196628499215,21,70.2,23.828531578451575,27,0.6,0.6956823123908044,0.601,49.6,8.850882727285008,7,15.2,15.2,24,70.8,70.8,41
2018-12-27 08:00:00,32.0,13.125026300162903,16,56.6,28.967360677095492,35,0.58,0.7377460251223735,0.638,53.6,9.598565213380914,8,15.2,15.2,27,81.8,81.8,42
2018-12-27 09:00:00,33.333333333333336,15.085452807108206,21,64.66666666666667,38.94713606242852,47,0.6,0.752960465413087,0.665,50.333333333333336,9.825346471106197,8,15.0,15.0,26,79.33333333333333,79.33333333333333,45
2018-12-27 10:00:00,30.6,19.347044485713766,29,55.0,40.56765050468168,50,0.6,0.8063901098549606,0.729,50.8,9.655956692447843,8,15.2,15.2,25,81.0,81.0,47
2018-12-27 11:00:00,33.5,8.322650536889869,10,62.25,37.43057421553279,45,0.6,0.8197956875988226,0.732,51.75,9.788819087854751,8,15.0,15.0,26,81.0,81.0,44
2018-12-27 12:00:00,35.5,9.970279715501137,13,65.5,37.0329501540664,39,0.6,0.7684597364595234,0.668,51.5,9.83835266070546,8,15.0,15.0,23,81.0,81.0,47
2018-12-27 13:00:00,42.25,16.523346257786827,17,83.0,41.138040015971235,42,0.6,0.7750477719136053,0.656,55.5,9.910465312192512,8,15.0,15.0,25,82.5,82.5,44
2018-12-27 14:00:00,42.333333333333336,16.478899409519677,19,84.0,41.49587095473424,49,0.6,0.7678067673823565,0.656,63.333333333333336,9.908576079780207,8,15.0,15.0,28,82.66666666666667,82.66666666666667,41
2018-12-27 15:00:00,47.333333333333336,21.41199052227256,25,93.33333333333331,43.73342388940895,50,0.6,0.7751970654582458,0.646,64.0,9.978225892544422,8,14.666666666666666,14.666666666666666,31,83.0,83.0,38
2018-12-27 16:00:00,49.5,24.01899017995931,27,101.5,45.61473948724472,56,0.6,0.8171008933210235,0.696,63.5,10.122183795536579,8,15.0,15.0,31,82.0,82.0,39
2018-12-27 17:00:00,48.0,26.064433596565003,30,101.0,41.8775963624748,47,0.6,0.8380451605396899,0.724,70.0,10.656154993859282,8,15.0,15.0,28,85.0,85.0,40
2018-12-27 18:00:00,51.0,24.50130484404376,26,105.5,39.26847926244262,43,0.6,0.8040438558381631,0.672,62.0,9.867555725006296,7,16.0,16.0,26,82.5,82.5,41
2018-12-27 19:00:00,51.2,23.215765764973774,26,104.6,37.27538710968822,40,0.6,0.781364078556565,0.66,58.0,9.666177389774587,7,15.4,15.4,26,81.0,81.0,41
2018-12-27 20:00:00,45.8,20.216379377495457,24,91.0,33.59967093085797,38,0.6,0.7700002912940564,0.691,56.8,9.829076579584864,8,14.8,14.8,23,81.6,81.6,44
2018-12-27 21:00:00,41.0,16.1498557054514,19,80.33333333333333,33.393940613584604,34,0.6,0.7280635247427708,0.644,54.66666666666666,9.349445825018906,7,14.666666666666666,14.666666666666666,25,81.66666666666667,81.66666666666667,41
2018-12-27 22:00:00,42.0,17.188462637931444,20,82.2,29.019464559218306,32,0.58,0.6318451716365782,0.572,50.8,9.588093563293311,7,14.2,14.2,18,80.4,80.4,47
2018-12-27 23:00:00,44.25,16.02180399879353,16,87.5,24.901926949112287,26,0.6,0.6095961995849237,0.538,43.5,10.128611627246034,8,14.5,14.5,15,57.75,57.75,52
2018-12-28 00:00:00,43.5,16.18291943725182,19,85.5,27.441237860589766,29,0.6,0.6088390912824888,0.54,41.5,10.411888937908147,8,15.0,15.0,13,39.0,39.0,54
2018-12-28 01:00:00,47.6,19.534750564914447,22,95.4,27.456914602562556,28,0.54,0.5991100747545424,0.535,38.6,10.83115263067129,8,15.0,15.0,14,41.0,41.0,48
2018-12-28 02:00:00,48.5,20.603619524894526,24,95.25,31.611410810233608,35,0.6,0.6178945860315503,0.539,40.25,11.383881505705475,9,15.0,15.0,15,38.0,38.0,46
2018-12-28 03:00:00,49.0,19.534187309034778,18,104.0,33.450327520925974,36,0.6,0.681280580780589,0.588,41.0,11.093037811594424,8,14.0,14.0,14,39.0,39.0,45
2018-12-28 04:00:00,59.0,30.096832161694145,29,122.0,38.45369823394479,44,0.6,0.7752014583265019,0.658,39.0,12.012135623632755,9,15.0,15.0,17,73.0,73.0,36
2018-12-28 05:00:00,59.6,36.50291352579057,38,125.2,47.64540046031913,53,0.6,0.8247766600615094,0.696,45.8,12.1680146718834,9,15.0,15.0,21,73.0,73.0,34
2018-12-28 06:00:00,62.75,40.992035973375785,43,134.5,50.24308130310411,55,0.6,0.8844088013521838,0.786,45.0,13.235581889982685,10,15.0,15.0,27,72.75,72.75,22
2018-12-28 07:00:00,88.25,56.75850462597456,50,175.0,72.28682934118623,69,0.6499999999999999,1.2750427835610882,0.997,56.5,14.162179521158205,11,15.0,15.0,35,70.0,70.0,16
2018-12-28 08:00:00,84.0,62.329511281347344,60,162.0,83.49926271557031,86,0.6999999999999998,1.3574880527705944,1.057,65.0,14.190633895826998,11,15.666666666666666,15.666666666666666,34,72.66666666666667,72.66666666666667,20
2018-12-28 09:00:00,56.5,41.729756997595196,52,118.5,63.12501296903478,84,0.6,0.908026402075784,0.828,49.0,14.25418997527192,11,15.0,15.0,28,73.0,73.0,39
2018-12-28 10:00:00,25.8,19.228588506185204,24,47.2,38.63844172863474,40,0.6,0.6611651003235551,0.601,57.0,15.618673494780394,12,15.0,15.0,28,79.8,79.8,48
2018-12-28 11:00:00,21.666666666666668,16.751467790085016,24,41.0,40.85024282653788,50,0.6,0.6105942931942059,0.57,44.0,15.515522739036863,13,14.666666666666666,14.666666666666666,26,42.333333333333336,42.333333333333336,51
2018-12-28 12:00:00,27.0,14.446631091858093,19,47.0,41.38814622498561,52,0.6,0.6176830067497933,0.574,44.0,15.26052388599191,13,15.0,15.0,23,38.5,38.5,54
2018-12-28 13:00:00,22.0,14.14159834107002,17,42.8,46.196163656739316,54,0.58,0.571697776998797,0.552,48.4,14.560502414936458,11,14.8,14.8,23,57.8,57.8,54
2018-12-28 14:00:00,16.5,10.434307979484542,13,29.5,37.89520171122582,44,0.6,0.5587524430072142,0.532,42.5,14.231166518490943,11,14.5,14.5,24,39.5,39.5,56
2018-12-28 15:00:00,20.5,10.34763731741854,12,40.0,39.30306963595203,44,0.55,0.5763379749308882,0.485,48.0,13.559887892719733,10,15.0,15.0,23,47.0,47.0,56
2018-12-28 16:00:00,20.0,14.031899024404668,12,33.5,39.29112137683728,37,0.6,0.5733787237253619,0.481,50.5,14.171702386389157,10,14.5,14.5,28,80.5,80.5,49
2018-12-28 17:00:00,16.25,13.711845114860678,19,30.5,39.246647911081254,46,0.55,0.5815095215119805,0.53,47.0,13.834700341650997,11,14.0,14.0,31,61.75,61.75,44
2018-12-28 18:00:00,18.0,15.468284703929937,19,35.5,39.33608110783301,43,0.55,0.6046785619370673,0.542,54.0,13.969250206785395,10,15.0,15.0,35,81.0,81.0,39
2018-12-28 19:00:00,29.8,20.152264325965795,20,55.8,47.69242638527771,54,0.6,0.6831413957740815,0.598,68.2,14.636489410209903,11,15.0,15.0,37,80.2,80.2,37
2018-12-28 20:00:00,30.2,20.865990649711968,27,53.0,42.08487046263183,50,0.58,0.6494515671615319,0.619,62.8,14.3798056644214,11,14.4,14.4,36,79.2,79.2,36
2018-12-28 21:00:00,34.666666666666664,16.658991205948332,18,61.66666666666666,38.66734847995865,41,0.5666666666666668,0.6700963114443458,0.624,63.0,15.77770417691499,13,15.333333333333334,15.333333333333334,35,77.66666666666667,77.66666666666667,36
2018-12-28 22:00:00,33.25,21.32622337646403,27,61.75,42.28358822531156,50,0.6,0.6974122355200622,0.646,58.25,16.04417682363077,13,14.75,14.75,39,77.25,77.25,31
2018-12-28 23:00:00,36.4,23.530117141270694,28,69.0,46.7914378157414,55,0.6,0.6932192698509434,0.638,65.4,16.566546250711923,14,14.8,14.8,34,75.6,75.6,32
2018-12-29 00:00:00,33.0,21.645641119686886,27,66.0,47.76984522837063,56,0.5,0.6337449145329556,0.592,50.0,18.085788463190244,14,15.0,15.0,32,73.0,73.0,35
2018-12-29 01:00:00,34.75,21.43352573615048,25,65.75,44.5095810785487,51,0.6,0.6401641306906405,0.575,54.75,16.979060064565104,13,15.0,15.0,29,73.5,73.5,32
2018-12-29 02:00:00,37.0,24.940576273240794,29,70.5,47.777737978599994,54,0.6,0.6514752631586536,0.582,55.0,17.219386935265977,13,15.0,15.0,30,73.0,73.0,30
2018-12-29 03:00:00,37.66666666666666,27.893163943905236,31,72.66666666666667,52.79741431194526,62,0.5666666666666668,0.6950319429080236,0.62,61.0,19.10250310353612,16,15.0,15.0,39,72.66666666666667,72.66666666666667,24
2018-12-29 04:00:00,51.0,34.14701833742827,37,105.5,62.667800624444574,74,0.6,0.9797765998202881,0.923,65.0,19.992671731612283,17,14.0,14.0,47,72.5,72.5,14
2018-12-29 05:00:00,46.4,38.815129277992085,42,98.2,65.78855444989841,75,0.7,1.3360767946865704,1.326,79.6,20.90978651660178,18,15.6,15.6,52,73.8,73.8,11
2018-12-29 06:00:00,47.4,38.00643972559778,44,99.6,64.47985195960788,76,0.6,0.9617452298672715,0.917,65.6,21.188911851353332,17,15.0,15.0,47,72.8,72.8,16
2018-12-29 07:00:00,46.0,31.120482401801873,34,94.0,57.24082384023409,70,0.6,0.831243545695669,0.767,78.0,23.641163685844713,23,15.0,15.0,57,73.0,73.0,12
2018-12-29 08:00:00,41.0,35.27805459857181,38,84.25,68.94663033612358,81,0.625,0.8812626922872124,0.724,76.75,21.409770290430362,19,15.75,15.75,48,74.0,74.0,26
2018-12-29 09:00:00,33.5,25.039106031827536,28,62.5,59.38464287505521,76,0.5750000000000001,0.6732586708906564,0.622,60.25,19.607363364734315,17,14.75,14.75,44,79.25,79.25,35
2018-12-29 10:00:00,33.0,22.582351075894536,25,59.0,60.007620479517435,71,0.6,0.7831923986202196,0.691,73.0,21.4260862050362,18,15.0,15.0,43,82.0,82.0,42
2018-12-29 11:00:00,46.25,31.138244608272373,33,92.75,66.68755854370943,77,0.7,1.0389051691807618,0.94,64.25,21.947300038314737,20,15.25,15.25,42,82.5,82.5,46
2018-12-29 13:00:00,40.5,26.415019176003213,30,77.5,57.57769440410717,69,0.6,0.8036785820886387,0.764,55.0,19.456659145133543,16,15.0,15.0,40,86.0,86.0,54
2018-12-29 14:00:00,41.0,29.5644805369975,34,84.0,65.31150591047144,79,0.6,0.8521976275450855,0.721,73.0,21.228637467158578,18,15.0,15.0,44,93.0,93.0,52
2018-12-29 15:00:00,42.0,29.32425286551296,32,85.0,62.54257516057522,68,0.6,0.8559531450290172,0.765,81.0,21.948896675341565,19,15.0,15.0,48,89.0,89.0,42
2018-12-29 16:00:00,50.0,35.160041809436784,41,101.0,61.7708701216549,77,0.6,0.8599085202886085,0.734,96.0,20.960784769742187,18,16.0,16.0,57,89.0,89.0,31
2018-12-29 17:00:00,45.4,37.91963701384428,44,92.8,79.61836109330889,95,0.6,0.7276329776390864,0.612,86.2,17.673528210994963,14,14.8,14.8,58,82.6,82.6,27
2018-12-29 18:00:00,43.0,28.708931611203482,32,88.66666666666667,61.57146605219062,74,0.6,0.6521957186430698,0.565,77.0,16.337851582401363,12,14.666666666666666,14.666666666666666,51,81.66666666666667,81.66666666666667,28
2018-12-29 20:00:00,38.8,25.98249094903006,30,75.2,47.85159329126262,53,0.6,0.5390231297132755,0.486,72.4,16.533073013225238,13,14.8,14.8,49,81.0,81.0,29
2018-12-29 21:00:00,38.0,25.27508539433608,28,78.4,51.50599500423777,60,0.6,0.5219266091951759,0.479,71.0,16.523569965117503,13,14.4,14.4,49,81.0,81.0,28
2018-12-29 22:00:00,37.0,24.729788342081292,30,68.0,50.65374966232564,62,0.6,0.5147514073250554,0.439,71.5,16.877404262689005,14,14.5,14.5,42,80.0,80.0,30
2018-12-29 23:00:00,40.66666666666666,26.893992752310062,29,79.33333333333333,45.77381241404671,47,0.6,0.5312786028772465,0.455,68.66666666666667,17.571971395620164,14,15.0,15.0,41,79.33333333333333,79.33333333333333,29
2018-12-30 00:00:00,44.25,28.213747799812744,32,91.0,45.88813731978837,48,0.6,0.5860321149716761,0.501,69.5,17.629633003240304,14,15.0,15.0,38,78.5,78.5,30
2018-12-30 01:00:00,44.0,26.663678244498293,30,93.0,46.13437840281973,54,0.6,0.5405650960947843,0.492,59.0,18.926145052561445,15,14.0,14.0,36,76.0,76.0,31
2018-12-30 02:00:00,45.2,24.255078593559674,25,90.0,45.96356800344063,53,0.6,0.521926178398371,0.474,61.4,17.44743212782667,14,14.2,14.2,32,75.0,75.0,31
2018-12-30 03:00:00,45.0,29.540984478145376,35,90.0,41.704400362372006,45,0.6,0.5096571281736987,0.436,58.0,16.542724914222813,12,15.5,15.5,30,74.5,74.5,35
2018-12-30 04:00:00,46.0,25.79173276744507,26,94.0,42.497014525134546,44,0.6,0.5412432313713659,0.46,56.0,19.430997810188725,15,15.0,15.0,31,75.0,75.0,32
2018-12-30 05:00:00,46.5,25.698584610334684,26,92.5,44.563376334128925,48,0.6,0.5978432251376202,0.482,57.0,17.966800960268856,14,15.0,15.0,34,74.0,74.0,27
2018-12-30 06:00:00,48.0,33.53152754403446,38,100.0,44.394801105574885,47,0.6,0.6081139053658481,0.51,64.0,22.24588407119042,19,14.0,14.0,41,74.0,74.0,20
2018-12-30 07:00:00,50.0,35.12045806449612,38,109.0,48.17916282447963,51,0.6,0.6654389097858264,0.54,65.0,22.85046489510947,19,15.0,15.0,49,74.0,74.0,16
2018-12-30 08:00:00,51.5,36.28007950344971,38,108.0,63.871579401153745,68,0.6,0.7676343633899143,0.607,92.5,19.813460804745514,17,15.5,15.5,65,79.5,79.5,14
2018-12-30 09:00:00,48.5,37.44759475289471,42,101.75,70.11468386365718,82,0.6,0.8114311466690483,0.712,82.0,19.808965139633496,16,15.0,15.0,68,81.0,81.0,20
2018-12-30 10:00:00,50.0,34.31263786559643,36,102.66666666666669,79.26512492775498,98,0.6666666666666666,0.985039159610013,0.811,82.33333333333333,19.401245273869797,16,15.0,15.0,68,81.33333333333333,81.33333333333333,21
2018-12-30 11:00:00,49.4,37.096186137891685,41,101.0,82.51341139318113,101,0.64,0.9583880996213685,0.789,76.8,18.703184887602745,15,15.2,15.2,69,81.4,81.4,24
2018-12-30 12:00:00,51.0,32.21070764058212,34,105.2,60.5676475662112,66,0.64,0.9184501041436286,0.747,71.2,17.25395441144565,14,15.4,15.4,47,80.8,80.8,34
2018-12-30 13:00:00,51.0,33.34617612956236,38,105.5,54.084328653053426,65,0.55,0.8310324875734243,0.673,66.0,15.517327764708801,13,14.5,14.5,49,81.5,81.5,31
2018-12-30 14:00:00,62.333333333333336,33.62325188535131,34,133.66666666666666,44.519653284643105,51,0.6333333333333333,0.863612622502572,0.684,78.33333333333333,14.967843767233616,13,15.333333333333334,15.333333333333334,64,82.0,82.0,19
2018-12-30 15:00:00,70.75,38.22950848740419,36,142.75,39.56682458806767,41,0.625,0.9237755663774392,0.732,86.25,13.025201770834112,10,15.75,15.75,58,81.0,81.0,19
2018-12-30 16:00:00,67.0,37.53163253013895,39,135.0,33.707460624358745,34,0.6,0.7863161892072761,0.662,82.0,12.93203831186916,10,15.0,15.0,54,81.0,81.0,20
2018-12-30 17:00:00,66.66666666666667,35.53575281420074,33,137.16666666666666,36.35286369824818,34,0.6,0.7596027601552453,0.624,79.66666666666667,11.930503307738729,9,15.333333333333334,15.333333333333334,55,79.0,79.0,17
2018-12-30 18:00:00,62.2,33.22327638794709,35,131.2,29.590891243772212,35,0.6,0.7353327356786079,0.606,81.4,11.739487596350438,9,15.4,15.4,44,78.6,78.6,27
2018-12-30 19:00:00,45.0,22.53682016848765,27,91.0,15.427352774296471,19,0.6,0.6311996903504223,0.547,67.0,10.731392121937457,8,15.5,15.5,40,81.5,81.5,34
2018-12-30 20:00:00,48.0,20.108141974601303,22,95.0,14.845750660611193,20,0.6,0.6066219443738553,0.535,70.25,10.649353805566326,8,15.0,15.0,37,80.25,80.25,32
2018-12-30 21:00:00,44.8,20.928004160874266,24,88.4,17.651081910383553,16,0.6,0.5918361547735559,0.516,64.0,10.782054264934098,8,15.4,15.4,35,80.4,80.4,39
2018-12-30 22:00:00,51.0,23.402751827350286,23,101.0,26.630004417861528,27,0.6,0.6285980422485429,0.528,63.0,12.562990247313648,10,16.0,16.0,34,79.0,79.0,35
2018-12-30 23:00:00,52.0,23.79870368898949,26,109.0,28.535108111221817,33,0.6,0.643770811350465,0.562,61.0,12.27051189124017,9,16.0,16.0,34,77.0,77.0,32
2018-12-31 01:00:00,56.0,28.853687987799347,31,120.0,27.712563208214192,32,0.6,0.7480500534488386,0.638,80.0,11.838327883078325,9,15.0,15.0,48,74.0,74.0,13
2018-12-31 02:00:00,56.0,27.833397164852443,28,116.75,35.472345707723385,41,0.6,0.768983192259266,0.639,72.5,11.825386616413452,9,15.0,15.0,46,73.75,73.75,16
2018-12-31 03:00:00,58.66666666666666,33.92270101052516,36,124.0,33.410109526592706,38,0.6,0.7858083953202517,0.652,73.66666666666667,12.195938870000619,10,15.0,15.0,52,73.33333333333333,73.33333333333333,8
2018-12-31 04:00:00,74.0,38.639338848089885,34,145.0,46.531856784701446,49,0.6,0.9195113932168122,0.729,79.0,13.189246549685775,11,16.0,16.0,52,74.0,74.0,4
2018-12-31 05:00:00,94.8,62.50247162570347,58,190.2,72.34906930186706,70,0.6,1.0886213569240908,0.763,79.2,13.792881273438855,11,15.8,15.8,52,73.0,73.0,5
2018-12-31 06:00:00,75.4,52.6042445271557,55,149.8,57.6138057767702,66,0.6,0.9300877030036165,0.728,77.0,12.897126502088536,10,16.0,16.0,54,72.0,72.0,4
2018-12-31 07:00:00,70.66666666666667,44.08310273221147,46,142.0,46.36124008159336,50,0.6,0.8540735132977184,0.697,79.66666666666667,13.921625875869442,12,15.666666666666666,15.666666666666666,52,72.66666666666667,72.66666666666667,7
2018-12-31 08:00:00,65.66666666666667,38.247157427949965,38,138.16666666666666,44.22540491216999,49,0.6,0.8448805333546012,0.701,81.33333333333333,14.545152610019015,12,15.5,15.5,56,73.83333333333333,73.83333333333333,8
2018-12-31 09:00:00,66.5,41.925748128639285,43,135.33333333333334,49.55585095293246,55,0.6,0.8234367058100214,0.68,76.66666666666667,14.459114164629634,12,16.166666666666668,16.166666666666668,45,75.33333333333333,75.33333333333333,28
2018-12-31 10:00:00,59.0,34.93513510117426,41,127.0,39.92323659029431,44,0.6,0.7503033701608921,0.633,66.0,13.769362624857516,11,15.0,15.0,44,81.0,81.0,37
2018-12-31 11:00:00,61.5,36.278377048135646,34,129.25,52.11448505003606,46,0.6749999999999999,0.9720804087931234,0.662,86.75,14.52685973783971,11,16.75,16.75,40,86.0,86.0,41
2018-12-31 12:00:00,57.25,29.388690337369084,28,118.25,40.826636976163925,41,0.6,0.7945770636494758,0.624,66.25,12.780188503226995,10,15.25,15.25,31,86.0,86.0,50
2018-12-31 13:00:00,55.0,29.7912049076943,31,115.0,39.304057508661366,38,0.6,0.7494720622241491,0.59,60.0,12.426276808682688,9,15.0,15.0,30,84.0,84.0,56
2018-12-31 14:00:00,49.833333333333336,28.243214593197074,28,100.83333333333331,45.56582178187513,40,0.6333333333333334,0.8073809523198319,0.592,63.333333333333336,13.019676641444741,9,14.666666666666666,14.666666666666666,35,88.16666666666667,88.16666666666667,48
2018-12-31 15:00:00,60.0,29.85581185695421,24,126.0,41.06720660413402,41,0.6,0.8012699508609986,0.642,74.0,14.200805446958226,12,15.0,15.0,47,87.0,87.0,38
2018-12-31 16:00:00,54.0,31.704985348794082,35,115.0,43.460371180502115,44,0.6,0.796984196300478,0.637,78.0,13.358182009571342,11,16.0,16.0,51,86.0,86.0,33
2018-12-31 17:00:00,52.0,27.35654043358018,27,106.0,43.09892204319541,46,0.6,0.8238616136696528,0.698,94.0,13.186381917186601,10,16.0,16.0,52,88.0,88.0,27
2018-12-31 18:00:00,52.333333333333336,26.64858543358273,27,109.66666666666669,43.2638333427931,46,0.6,0.8199083828578562,0.689,68.0,12.147379018116004,9,15.333333333333334,15.333333333333334,42,85.0,85.0,38
2018-12-31 19:00:00,51.0,28.255333385106262,32,109.5,35.695285770294795,39,0.6,0.8036620967272241,0.677,72.0,11.393935457011716,9,15.0,15.0,43,82.5,82.5,33
2018-12-31 20:00:00,59.0,34.98512693840196,36,122.33333333333331,42.52293304755661,45,0.6333333333333333,0.8929039554661218,0.713,72.66666666666667,12.020578674284494,9,15.0,15.0,45,81.66666666666667,81.66666666666667,30
2018-12-31 21:00:00,58.66666666666666,36.585121970969716,41,122.66666666666669,42.410320012728626,50,0.6,0.8254538257906723,0.712,75.0,11.670404527656679,9,15.0,15.0,52,82.33333333333333,82.33333333333333,21
2018-12-31 22:00:00,65.5,39.37046651047981,38,131.0,51.96305948666667,48,0.6499999999999999,1.1243730740360447,0.818,62.5,14.318641935608825,10,15.0,15.0,59,82.5,82.5,10
2018-12-31 23:00:00,85.66666666666667,60.70031229648837,57,160.33333333333334,67.73964933430345,64,0.6,1.1278434750477375,0.891,90.66666666666669,13.727045775893663,10,15.666666666666666,15.666666666666666,56,81.0,81.0,12
2019-01-01 01:00:00,83.0,57.840020506709145,54,161.0,62.391979425688056,57,0.6,1.031695391538725,0.76,71.5,39.76352727793954,26,15.0,15.0,14,78.0,78.0,43
2019-01-01 02:00:00,68.6,45.7327719351896,48,138.2,53.41858435777797,59,0.62,0.9281199780012825,0.75,55.4,36.33982961909772,27,14.6,14.6,13,80.6,80.6,40
2019-01-01 03:00:00,73.0,48.40628653737585,47,144.75,55.03894557031139,58,0.6,0.926725148588017,0.73,54.75,38.19278810209965,28,14.5,14.5,12,80.0,80.0,40
2019-01-01 04:00:00,70.5,47.397121162739026,49,140.5,52.89683314254271,57,0.6,0.9063343177750924,0.73,53.0,43.54159691447537,30,15.0,15.0,12,78.0,78.0,36
2019-01-01 05:00:00,72.16666666666667,50.80642326435363,54,141.16666666666666,51.08473261052144,54,0.6,0.904808954893128,0.74,53.333333333333336,43.63478823358881,34,14.666666666666666,14.666666666666666,12,77.16666666666667,77.16666666666667,35
2019-01-01 06:00:00,71.6,48.91839801420645,46,139.6,60.817967731930985,59,0.62,0.9863318698119148,0.73,55.2,46.96187574934137,38,15.0,15.0,12,78.2,78.2,30
2019-01-01 07:00:00,66.0,40.01939626271688,39,136.0,55.777082624745795,71,0.6,0.8906833361667357,0.71,64.0,50.045302838268555,40,14.0,14.0,11,80.0,80.0,31
2019-01-01 08:00:00,66.0,42.88388059820457,42,135.6,56.01485576959235,58,0.6,0.9145590292651413,0.71,80.6,49.57751855472925,35,14.6,14.6,12,80.6,80.6,44
2019-01-01 09:00:00,58.8,38.76894152691054,38,125.2,55.343566253168696,58,0.6,1.18140021019468,1.06,62.6,50.17613009849525,43,15.0,15.0,16,81.6,81.6,44
2019-01-01 10:00:00,66.0,50.8192062892593,57,128.33333333333334,70.46058135223615,81,0.6333333333333333,1.3607467658060406,1.26,70.66666666666667,55.65179511461933,45,15.0,15.0,17,86.33333333333333,86.33333333333333,52
