hour,pm25_station,pm25_company,n_points,min_delta,std_pm25,iqr_pm25,matched
2018-12-17 15:00:00,42.0,42.0,11.0,0.0,1.2720777563426768,1.0,True
2018-12-17 16:00:00,39.0,40.0,11.0,0.0,2.0404990476930793,1.0,True
2018-12-17 17:00:00,36.0,44.0,11.0,0.0,0.981649817214043,1.5,True
2018-12-17 18:00:00,57.0,61.0,11.0,0.0,6.683765949876407,8.5,True
2018-12-17 19:00:00,101.0,86.0,11.0,0.0,4.512608598542132,5.0,True
2018-12-17 20:00:00,106.0,80.0,10.0,0.0,2.9178569000019317,1.0,True
2018-12-17 21:00:00,84.0,77.0,11.0,0.0,4.956171542999332,7.0,True
2018-12-17 22:00:00,83.0,,,,,,False
2018-12-17 23:00:00,67.0,,,,,,False
2018-12-18 00:00:00,62.0,,,,,,False
2018-12-18 01:00:00,67.0,73.0,3.0,0.0,2.6457513110645907,2.5,True
2018-12-18 02:00:00,59.0,,,,,,False
2018-12-18 03:00:00,57.0,82.0,3.0,1.0,3.0550504633038913,3.0,True
2018-12-18 04:00:00,66.0,84.5,8.0,0.0,2.9277002188455974,4.25,True
2018-12-18 05:00:00,69.0,92.0,11.0,0.0,2.9787123514578036,3.0,True
2018-12-18 06:00:00,78.0,100.0,1.0,4.0,,0.0,True
2018-12-18 07:00:00,79.0,113.0,11.0,0.0,3.763460689795545,4.0,True
2018-12-18 08:00:00,89.0,119.0,4.0,2.0,1.9148542155126762,2.5,True
2018-12-18 09:00:00,95.0,,,,,,False
2018-12-18 10:00:00,97.0,118.0,11.0,0.0,4.941475672122834,3.5,True
2018-12-18 11:00:00,92.0,92.0,11.0,0.0,2.2074254852038098,2.0,True
2018-12-18 12:00:00,80.0,85.0,11.0,0.0,3.0807319083148235,4.0,True
2018-12-18 13:00:00,75.0,78.0,11.0,0.0,3.587858312799889,5.0,True
2018-12-18 14:00:00,60.0,56.0,11.0,0.0,1.634847782739198,2.5,True
2018-12-18 15:00:00,51.0,51.0,7.0,0.0,1.3451854182690977,2.0,True
2018-12-18 16:00:00,48.0,54.0,6.0,2.0,3.188521078284832,3.5,True
2018-12-18 17:00:00,67.0,58.0,11.0,0.0,2.381748784554591,3.0,True
2018-12-18 18:00:00,96.0,68.0,11.0,0.0,2.838053109888087,4.0,True
2018-12-18 19:00:00,72.0,69.0,11.0,0.0,2.981762748930419,4.5,True
2018-12-18 20:00:00,76.0,82.0,11.0,0.0,3.9817766706013855,4.5,True
2018-12-18 21:00:00,72.0,99.0,11.0,0.0,3.080731908314825,4.0,True
2018-12-18 22:00:00,84.0,87.0,11.0,0.0,2.9418608829354,5.0,True
2018-12-18 23:00:00,77.0,92.0,8.0,0.0,5.3184315625675085,5.75,True
2018-12-19 00:00:00,74.0,90.0,11.0,0.0,3.1130225008677823,3.5,True
2018-12-19 01:00:00,71.0,92.0,11.0,0.0,2.412090756622109,2.0,True
2018-12-19 02:00:00,73.0,84.5,10.0,0.0,2.3570226039551594,2.0,True
2018-12-19 03:00:00,65.0,81.0,1.0,5.0,,0.0,True
2018-12-19 04:00:00,56.0,76.0,11.0,0.0,2.022599587389727,2.0,True
2018-12-19 05:00:00,68.0,73.5,4.0,0.0,0.9574271077563381,1.25,True
2018-12-19 06:00:00,61.0,72.0,4.0,2.0,3.201562118716423,1.75,True
2018-12-19 07:00:00,62.0,77.0,3.0,1.0,0.5773502691896278,0.5,True
2018-12-19 08:00:00,59.0,75.5,4.0,0.0,0.9574271077563381,1.25,True
2018-12-19 09:00:00,71.0,76.0,4.0,0.0,1.5,0.75,True
2018-12-19 10:00:00,63.0,67.5,2.0,2.0,0.7071067811865476,0.5,True
2018-12-19 16:00:00,25.0,28.5,4.0,2.0,3.862210075418823,2.75,True
2018-12-19 17:00:00,18.0,30.5,4.0,1.0,3.1622776601683786,4.0,True
2018-12-19 18:00:00,20.0,32.0,3.0,0.0,1.1547005383792526,1.0,True
2018-12-19 19:00:00,22.0,38.0,5.0,0.0,3.937003937005905,6.0,True
2018-12-19 20:00:00,32.0,43.0,3.0,0.0,2.6457513110645907,2.5,True
2018-12-19 21:00:00,34.0,38.5,4.0,0.0,0.9574271077563381,1.25,True
2018-12-19 22:00:00,22.0,38.0,6.0,0.0,2.6394443859772214,3.0,True
2018-12-19 23:00:00,14.0,33.0,4.0,0.0,3.366501646120694,3.5,True
2018-12-20 00:00:00,17.0,35.0,2.0,0.0,2.8284271247461903,2.0,True
2018-12-20 01:00:00,14.0,37.5,4.0,0.0,0.9574271077563372,1.25,True
2018-12-20 02:00:00,22.0,40.0,5.0,0.0,1.8165902124584958,3.0,True
2018-12-20 03:00:00,21.0,38.0,4.0,0.0,0.9999999999999993,0.5,True
2018-12-20 04:00:00,18.0,38.0,5.0,0.0,1.1401754250991383,1.0,True
2018-12-20 05:00:00,17.0,41.5,4.0,0.0,2.160246899469287,2.0,True
2018-12-20 06:00:00,18.0,42.0,4.0,0.0,1.632993161855452,1.0,True
2018-12-20 07:00:00,26.0,43.5,4.0,0.0,1.4142135623730943,1.5,True
2018-12-20 08:00:00,16.0,47.0,4.0,0.0,1.8257418583505538,2.5,True
2018-12-20 09:00:00,13.0,38.5,4.0,0.0,0.9574271077563381,1.25,True
2018-12-20 10:00:00,18.0,40.0,2.0,0.0,0.0,0.0,True
2018-12-20 11:00:00,24.0,43.5,4.0,0.0,2.0615528128088303,3.25,True
2018-12-20 12:00:00,18.0,42.0,5.0,0.0,1.0,2.0,True
2018-12-20 13:00:00,26.0,39.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-20 14:00:00,28.0,45.0,5.0,0.0,1.1401754250991376,1.0,True
2018-12-20 15:00:00,36.0,48.0,4.0,0.0,2.0000000000000004,1.0,True
2018-12-20 16:00:00,32.0,46.5,4.0,1.0,1.4142135623730951,1.5,True
2018-12-20 17:00:00,41.0,60.0,3.0,2.0,1.1547005383792526,1.0,True
2018-12-20 18:00:00,43.0,80.5,4.0,1.0,0.5773502691896257,1.0,True
2018-12-20 19:00:00,67.0,89.0,4.0,0.0,2.217355782608345,2.75,True
2018-12-20 20:00:00,65.0,106.0,5.0,0.0,3.271085446759225,1.0,True
2018-12-20 21:00:00,62.0,104.5,4.0,1.0,3.593976442141304,2.75,True
2018-12-20 22:00:00,64.0,96.0,4.0,0.0,3.0,1.5,True
2018-12-20 23:00:00,69.0,98.0,1.0,0.0,,0.0,True
2018-12-21 00:00:00,64.0,100.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-21 01:00:00,54.0,98.0,4.0,0.0,4.43471156521669,5.5,True
2018-12-21 02:00:00,60.0,98.0,5.0,0.0,3.8470768123342687,4.0,True
2018-12-21 03:00:00,50.0,92.0,3.0,0.0,2.309401076758502,2.0,True
2018-12-21 04:00:00,41.0,91.0,1.0,0.0,,0.0,True
2018-12-21 05:00:00,41.0,83.0,1.0,0.0,,0.0,True
2018-12-21 06:00:00,41.0,80.0,2.0,1.0,0.0,0.0,True
2018-12-21 07:00:00,43.0,84.5,4.0,0.0,4.349329450233296,3.25,True
2018-12-21 08:00:00,57.0,85.0,1.0,0.0,,0.0,True
2018-12-21 09:00:00,48.0,71.0,5.0,0.0,3.3166247903554,4.0,True
2018-12-21 10:00:00,47.0,72.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-21 11:00:00,49.0,74.0,1.0,0.0,,0.0,True
2018-12-21 12:00:00,44.0,72.0,4.0,1.0,4.203173404306164,4.0,True
2018-12-21 13:00:00,55.0,74.0,5.0,0.0,4.2661458015403095,8.0,True
2018-12-21 14:00:00,44.0,67.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-21 15:00:00,54.0,83.0,5.0,0.0,7.628892449104262,12.0,True
2018-12-21 16:00:00,51.0,64.5,4.0,1.0,3.316624790355399,4.0,True
2018-12-21 17:00:00,49.0,60.0,3.0,0.0,2.309401076758502,2.0,True
2018-12-21 18:00:00,63.0,92.0,4.0,0.0,3.464101615137754,2.0,True
2018-12-21 19:00:00,77.0,98.0,3.0,0.0,5.773502691896256,5.0,True
2018-12-21 20:00:00,72.0,92.0,5.0,0.0,4.219004621945798,4.0,True
2018-12-21 21:00:00,60.0,97.0,3.0,0.0,4.041451884327381,4.0,True
2018-12-21 22:00:00,61.0,101.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-21 23:00:00,73.0,112.0,3.0,0.0,4.58257569495584,4.5,True
2018-12-22 00:00:00,70.0,108.0,2.0,1.0,0.0,0.0,True
2018-12-22 01:00:00,63.0,106.0,2.0,0.0,0.0,0.0,True
2018-12-22 02:00:00,68.0,114.0,7.0,1.0,1.9880595947760098,3.0,True
2018-12-22 03:00:00,76.0,133.0,5.0,1.0,2.4899799195977463,0.0,True
2018-12-22 04:00:00,67.0,120.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-22 05:00:00,64.0,105.0,5.0,0.0,3.577708763999663,6.0,True
2018-12-22 06:00:00,50.0,86.0,4.0,0.0,3.3040379335998327,4.75,True
2018-12-22 07:00:00,39.0,76.0,3.0,0.0,3.4641016151377544,3.0,True
2018-12-22 08:00:00,36.0,87.0,5.0,0.0,4.037325847637269,4.0,True
2018-12-22 09:00:00,42.0,78.0,4.0,0.0,3.0,1.5,True
2018-12-22 10:00:00,49.0,76.0,1.0,0.0,,0.0,True
2018-12-22 11:00:00,46.0,88.5,2.0,0.0,10.606601717798213,7.5,True
2018-12-22 12:00:00,66.0,92.0,1.0,4.0,,0.0,True
2018-12-22 13:00:00,56.0,88.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-22 14:00:00,59.0,99.0,5.0,0.0,2.23606797749979,2.0,True
2018-12-22 15:00:00,76.0,128.0,5.0,0.0,4.774934554525326,9.0,True
2018-12-22 16:00:00,65.0,103.0,2.0,0.0,4.242640687119285,3.0,True
2018-12-22 17:00:00,65.0,140.0,5.0,0.0,29.79429475587566,11.0,True
2018-12-22 18:00:00,89.0,149.0,4.0,0.0,9.945685831890462,11.75,True
2018-12-22 19:00:00,84.0,205.0,1.0,0.0,,0.0,True
2018-12-22 20:00:00,87.0,132.0,1.0,1.0,,0.0,True
2018-12-22 21:00:00,77.0,135.0,5.0,0.0,2.5884358211089573,4.0,True
2018-12-22 22:00:00,75.0,130.5,2.0,0.0,3.5355339059327378,2.5,True
2018-12-22 23:00:00,96.0,150.0,3.0,0.0,5.03322295684717,5.0,True
2018-12-23 00:00:00,102.0,153.0,5.0,0.0,3.2710854467592227,2.0,True
2018-12-23 01:00:00,86.0,135.0,3.0,0.0,4.58257569495584,4.5,True
2018-12-23 02:00:00,101.0,,,,,,False
2018-12-23 03:00:00,107.0,168.0,4.0,1.0,4.12310562561766,2.5,True
2018-12-23 04:00:00,131.0,176.0,3.0,0.0,5.131601439446887,5.0,True
2018-12-23 05:00:00,129.0,,,,,,False
2018-12-23 06:00:00,118.0,174.0,6.0,1.0,4.167333280008533,5.5,True
2018-12-23 07:00:00,120.0,176.0,3.0,0.0,10.066445913694334,10.0,True
2018-12-23 08:00:00,125.0,,,,,,False
2018-12-23 09:00:00,131.0,163.0,4.0,0.0,2.3629078131263075,2.75,True
2018-12-23 10:00:00,127.0,161.5,2.0,0.0,3.5355339059327378,2.5,True
2018-12-23 11:00:00,125.0,145.0,4.0,1.0,6.218252702059208,5.0,True
2018-12-23 14:00:00,58.0,,,,,,False
2018-12-23 15:00:00,69.0,85.0,5.0,0.0,4.6690470119715,2.0,True
2018-12-23 16:00:00,66.0,,,,,,False
2018-12-23 17:00:00,66.0,89.0,1.0,3.0,,0.0,True
2018-12-23 18:00:00,73.0,94.5,4.0,0.0,2.380476142847615,3.5,True
2018-12-23 19:00:00,75.0,,,,,,False
2018-12-23 20:00:00,79.0,94.0,3.0,0.0,1.7320508075688772,1.5,True
2018-12-23 21:00:00,81.0,104.0,3.0,0.0,4.93288286231625,4.5,True
2018-12-23 22:00:00,74.0,91.5,4.0,0.0,3.8622100754188233,2.75,True
2018-12-23 23:00:00,77.0,98.0,3.0,0.0,3.78593889720018,3.5,True
2018-12-24 00:00:00,82.0,108.0,4.0,1.0,1.9999999999999987,1.0,True
2018-12-24 01:00:00,76.0,105.0,1.0,0.0,,0.0,True
2018-12-24 02:00:00,77.0,108.0,5.0,0.0,2.8284271247461903,5.0,True
2018-12-24 03:00:00,61.0,,,,,,False
2018-12-24 04:00:00,56.0,85.0,1.0,0.0,,0.0,True
2018-12-24 05:00:00,48.0,78.0,1.0,1.0,,0.0,True
2018-12-24 06:00:00,50.0,80.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-24 07:00:00,48.0,76.0,5.0,0.0,2.8809720581775857,5.0,True
2018-12-24 08:00:00,40.0,,,,,,False
2018-12-24 09:00:00,51.0,60.0,2.0,0.0,4.242640687119285,3.0,True
2018-12-24 14:00:00,36.0,45.0,5.0,0.0,0.5477225575051664,1.0,True
2018-12-24 15:00:00,37.0,51.0,3.0,1.0,3.0,3.0,True
2018-12-24 16:00:00,40.0,49.0,3.0,0.0,2.0816659994661326,2.0,True
2018-12-24 17:00:00,37.0,43.0,5.0,0.0,0.8944271909999163,0.0,True
2018-12-24 18:00:00,36.0,46.0,4.0,0.0,3.403429642777023,4.75,True
2018-12-24 19:00:00,39.0,45.0,1.0,0.0,,0.0,True
2018-12-24 20:00:00,39.0,45.0,5.0,1.0,0.5477225575051655,0.0,True
2018-12-24 21:00:00,34.0,52.0,3.0,0.0,1.0,1.0,True
2018-12-24 22:00:00,44.0,58.0,1.0,0.0,,0.0,True
2018-12-24 23:00:00,44.0,50.0,5.0,0.0,1.5165750888103098,0.0,True
2018-12-25 00:00:00,36.0,51.0,1.0,4.0,,0.0,True
2018-12-25 01:00:00,40.0,50.0,5.0,0.0,1.3038404810405302,2.0,True
2018-12-25 02:00:00,29.0,49.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-25 03:00:00,27.0,49.0,2.0,1.0,0.0,0.0,True
2018-12-25 04:00:00,32.0,51.0,1.0,0.0,,0.0,True
2018-12-25 05:00:00,30.0,54.0,3.0,1.0,1.154700538379251,1.0,True
2018-12-25 06:00:00,36.0,57.0,5.0,1.0,0.8366600265340757,1.0,True
2018-12-25 07:00:00,39.0,56.0,3.0,0.0,0.5773502691896247,0.5,True
2018-12-25 08:00:00,40.0,57.0,5.0,0.0,2.302172886644267,3.0,True
2018-12-25 09:00:00,39.0,58.0,5.0,0.0,2.408318915758459,3.0,True
2018-12-25 10:00:00,47.0,63.0,1.0,0.0,,0.0,True
2018-12-25 11:00:00,46.0,64.0,5.0,1.0,2.588435821108957,2.0,True
2018-12-25 12:00:00,54.0,89.0,5.0,1.0,2.60768096208106,4.0,True
2018-12-25 13:00:00,62.0,96.0,3.0,0.0,4.0,4.0,True
2018-12-25 14:00:00,64.0,99.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-25 15:00:00,57.0,105.0,2.0,0.0,0.0,0.0,True
2018-12-25 16:00:00,52.0,105.0,5.0,1.0,6.655824516917495,11.0,True
2018-12-25 17:00:00,57.0,103.0,1.0,0.0,,0.0,True
2018-12-25 18:00:00,48.0,111.0,5.0,1.0,3.16227766016838,3.0,True
2018-12-25 19:00:00,60.0,105.5,4.0,0.0,3.1622776601683795,4.0,True
2018-12-25 20:00:00,62.0,106.0,3.0,0.0,2.081665999466131,2.0,True
2018-12-25 21:00:00,51.0,100.0,4.0,0.0,2.5166114784235845,1.5,True
2018-12-25 22:00:00,61.0,102.5,4.0,0.0,1.8929694486000903,1.75,True
2018-12-25 23:00:00,49.0,68.0,2.0,0.0,8.48528137423857,6.0,True
2018-12-26 00:00:00,29.0,52.0,3.0,2.0,1.1547005383792526,1.0,True
2018-12-26 01:00:00,15.0,48.5,4.0,0.0,1.8929694486000905,1.75,True
2018-12-26 02:00:00,18.0,45.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-26 03:00:00,17.0,46.0,1.0,3.0,,0.0,True
2018-12-26 04:00:00,8.0,39.0,4.0,0.0,1.2583057392117918,0.75,True
2018-12-26 05:00:00,7.0,33.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-26 06:00:00,14.0,37.0,5.0,0.0,1.5165750888103102,1.0,True
2018-12-26 07:00:00,19.0,41.0,5.0,0.0,1.6733200530681513,2.0,True
2018-12-26 08:00:00,16.0,32.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-26 09:00:00,14.0,37.0,5.0,0.0,1.7888543819998313,3.0,True
2018-12-26 10:00:00,9.0,46.0,5.0,0.0,1.788854381999832,3.0,True
2018-12-26 11:00:00,26.0,48.0,2.0,0.0,0.0,0.0,True
2018-12-26 18:00:00,8.0,25.0,2.0,0.0,4.242640687119285,3.0,True
2018-12-26 19:00:00,7.0,33.5,4.0,0.0,1.4142135623730951,1.5,True
2018-12-26 20:00:00,9.0,35.0,4.0,0.0,2.4999999999999996,1.25,True
2018-12-26 21:00:00,15.0,37.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-26 22:00:00,11.0,39.0,5.0,0.0,1.0000000000000007,2.0,True
2018-12-26 23:00:00,10.0,36.0,3.0,0.0,1.154700538379251,1.0,True
2018-12-27 00:00:00,10.0,33.0,4.0,1.0,1.5000000000000002,2.25,True
2018-12-27 01:00:00,11.0,27.0,5.0,0.0,3.0331501776206204,3.0,True
2018-12-27 02:00:00,10.0,33.0,5.0,0.0,2.302172886644268,2.0,True
2018-12-27 03:00:00,10.0,25.0,1.0,1.0,,0.0,True
2018-12-27 04:00:00,8.0,24.0,1.0,3.0,,0.0,True
2018-12-27 05:00:00,9.0,33.0,1.0,0.0,,0.0,True
2018-12-27 06:00:00,18.0,37.0,1.0,0.0,,0.0,True
2018-12-27 07:00:00,21.0,36.0,5.0,0.0,2.3021728866442683,2.0,True
2018-12-27 08:00:00,16.0,32.0,5.0,0.0,1.2247448713915892,1.0,True
2018-12-27 09:00:00,21.0,32.0,3.0,0.0,2.3094010767585034,2.0,True
2018-12-27 10:00:00,29.0,31.0,5.0,0.0,1.673320053068151,2.0,True
2018-12-27 11:00:00,10.0,34.0,4.0,0.0,1.0000000000000004,0.5,True
2018-12-27 12:00:00,13.0,35.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-27 13:00:00,17.0,43.0,4.0,0.0,2.362907813126305,2.75,True
2018-12-27 14:00:00,19.0,43.0,3.0,0.0,2.0816659994661335,2.0,True
2018-12-27 15:00:00,25.0,47.0,3.0,0.0,1.5275252316519468,1.5,True
2018-12-27 16:00:00,27.0,49.5,2.0,1.0,0.7071067811865476,0.5,True
2018-12-27 17:00:00,30.0,48.0,1.0,0.0,,0.0,True
2018-12-27 18:00:00,26.0,51.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-27 19:00:00,26.0,52.0,5.0,0.0,1.9235384061671337,1.0,True
2018-12-27 20:00:00,24.0,46.0,5.0,0.0,1.4832396974191322,1.0,True
2018-12-27 21:00:00,19.0,40.0,3.0,0.0,1.7320508075688772,1.5,True
2018-12-27 22:00:00,20.0,42.0,5.0,0.0,2.1213203435596433,3.0,True
2018-12-27 23:00:00,16.0,44.0,4.0,1.0,0.5,0.25,True
2018-12-28 00:00:00,19.0,43.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-28 01:00:00,22.0,48.0,5.0,0.0,1.6733200530681507,2.0,True
2018-12-28 02:00:00,24.0,48.0,4.0,0.0,2.516611478423583,1.5,True
2018-12-28 03:00:00,18.0,49.0,1.0,1.0,,0.0,True
2018-12-28 04:00:00,29.0,59.0,1.0,0.0,,0.0,True
2018-12-28 05:00:00,38.0,60.0,5.0,0.0,0.8944271909999157,0.0,True
2018-12-28 06:00:00,43.0,63.0,4.0,0.0,2.06155281280883,1.25,True
2018-12-28 07:00:00,50.0,88.0,4.0,1.0,3.774917217635373,3.75,True
2018-12-28 08:00:00,60.0,84.0,3.0,0.0,4.0,4.0,True
2018-12-28 09:00:00,52.0,56.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-28 10:00:00,24.0,25.0,5.0,0.0,2.4899799195977463,2.0,True
2018-12-28 11:00:00,24.0,21.0,3.0,0.0,1.1547005383792517,1.0,True
2018-12-28 12:00:00,19.0,27.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-28 13:00:00,17.0,21.0,5.0,0.0,3.3911649915626345,1.0,True
2018-12-28 14:00:00,13.0,17.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-28 15:00:00,12.0,20.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-28 16:00:00,12.0,20.0,2.0,0.0,5.656854249492381,4.0,True
2018-12-28 17:00:00,19.0,16.5,4.0,0.0,0.5773502691896257,1.0,True
2018-12-28 18:00:00,19.0,18.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-28 19:00:00,20.0,29.0,5.0,0.0,2.1679483388678795,3.0,True
2018-12-28 20:00:00,27.0,31.0,5.0,0.0,2.387467277262665,0.0,True
2018-12-28 21:00:00,18.0,34.0,3.0,0.0,1.154700538379251,1.0,True
2018-12-28 22:00:00,27.0,32.0,4.0,1.0,3.304037933599835,3.25,True
2018-12-28 23:00:00,28.0,36.0,5.0,0.0,0.8944271909999163,0.0,True
2018-12-29 00:00:00,27.0,33.0,1.0,0.0,,0.0,True
2018-12-29 01:00:00,25.0,35.0,4.0,0.0,1.4999999999999998,2.25,True
2018-12-29 02:00:00,29.0,37.0,2.0,2.0,1.4142135623730951,1.0,True
2018-12-29 03:00:00,31.0,38.0,3.0,1.0,1.5275252316519456,1.5,True
2018-12-29 04:00:00,37.0,51.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-29 05:00:00,42.0,46.0,5.0,0.0,1.6733200530681507,2.0,True
2018-12-29 06:00:00,44.0,48.0,5.0,0.0,1.9493588689617931,2.0,True
2018-12-29 07:00:00,34.0,46.0,1.0,0.0,,0.0,True
2018-12-29 08:00:00,38.0,41.0,4.0,0.0,4.0824829046386295,2.5,True
2018-12-29 09:00:00,28.0,33.5,4.0,0.0,4.932882862316248,6.5,True
2018-12-29 10:00:00,25.0,33.0,1.0,0.0,,0.0,True
2018-12-29 11:00:00,33.0,46.0,4.0,2.0,2.2173557826083443,2.75,True
2018-12-29 12:00:00,40.0,,,,,,False
2018-12-29 13:00:00,30.0,40.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-29 14:00:00,34.0,41.0,1.0,0.0,,0.0,True
2018-12-29 15:00:00,32.0,42.0,1.0,0.0,,0.0,True
2018-12-29 16:00:00,41.0,50.0,1.0,0.0,,0.0,True
2018-12-29 17:00:00,44.0,47.0,5.0,0.0,3.435112807463533,4.0,True
2018-12-29 18:00:00,32.0,43.0,3.0,1.0,1.0,1.0,True
2018-12-29 19:00:00,33.0,,,,,,False
2018-12-29 20:00:00,30.0,39.0,5.0,0.0,1.9235384061671343,2.0,True
2018-12-29 21:00:00,28.0,39.0,5.0,0.0,1.4142135623730954,2.0,True
2018-12-29 22:00:00,30.0,37.0,2.0,0.0,2.8284271247461903,2.0,True
2018-12-29 23:00:00,29.0,41.0,3.0,1.0,0.5773502691896247,0.5,True
2018-12-30 00:00:00,32.0,44.0,4.0,1.0,1.2583057392117922,0.75,True
2018-12-30 01:00:00,30.0,44.0,1.0,0.0,,0.0,True
2018-12-30 02:00:00,25.0,45.0,5.0,0.0,1.3038404810405306,2.0,True
2018-12-30 03:00:00,35.0,45.0,2.0,2.0,0.0,0.0,True
2018-12-30 04:00:00,26.0,46.0,1.0,0.0,,0.0,True
2018-12-30 05:00:00,26.0,46.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-30 06:00:00,38.0,48.0,1.0,0.0,,0.0,True
2018-12-30 07:00:00,38.0,50.0,1.0,0.0,,0.0,True
2018-12-30 08:00:00,38.0,51.5,2.0,0.0,2.1213203435596424,1.5,True
2018-12-30 09:00:00,42.0,48.5,4.0,0.0,2.0816659994661317,2.0,True
2018-12-30 10:00:00,36.0,50.0,3.0,0.0,0.0,0.0,True
2018-12-30 11:00:00,41.0,50.0,5.0,0.0,0.8944271909999161,1.0,True
2018-12-30 12:00:00,34.0,51.0,5.0,1.0,1.0000000000000009,2.0,True
2018-12-30 13:00:00,38.0,51.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-30 14:00:00,34.0,62.0,3.0,0.0,1.5275252316519468,1.5,True
2018-12-30 15:00:00,36.0,71.5,4.0,0.0,2.8722813232690143,3.75,True
2018-12-30 16:00:00,39.0,67.0,1.0,0.0,,0.0,True
2018-12-30 17:00:00,33.0,68.0,5.0,0.0,3.391164991562634,1.0,True
2018-12-30 18:00:00,35.0,62.0,5.0,0.0,1.4832396974191324,1.0,True
2018-12-30 19:00:00,27.0,45.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-30 20:00:00,22.0,48.0,4.0,0.0,1.6329931618554514,1.0,True
2018-12-30 21:00:00,24.0,44.0,5.0,0.0,1.9235384061671343,1.0,True
2018-12-30 22:00:00,23.0,51.0,1.0,0.0,,0.0,True
2018-12-30 23:00:00,26.0,52.0,1.0,0.0,,0.0,True
2018-12-31 00:00:00,26.0,,,,,,False
2018-12-31 01:00:00,31.0,56.0,1.0,0.0,,0.0,True
2018-12-31 02:00:00,28.0,56.0,4.0,0.0,0.816496580927726,0.5,True
2018-12-31 03:00:00,36.0,58.0,3.0,2.0,1.154700538379251,1.0,True
2018-12-31 04:00:00,34.0,74.0,1.0,0.0,,0.0,True
2018-12-31 05:00:00,58.0,96.0,5.0,0.0,2.683281572999748,4.0,True
2018-12-31 06:00:00,55.0,76.0,5.0,0.0,2.0736441353327724,2.0,True
2018-12-31 07:00:00,46.0,72.0,3.0,0.0,2.309401076758502,2.0,True
2018-12-31 08:00:00,38.0,64.5,6.0,0.0,2.7325202042558927,3.25,True
2018-12-31 09:00:00,43.0,65.5,6.0,0.0,3.016620625799671,4.5,True
2018-12-31 10:00:00,41.0,59.0,1.0,0.0,,0.0,True
2018-12-31 11:00:00,34.0,61.0,4.0,0.0,1.7320508075688779,1.0,True
2018-12-31 12:00:00,28.0,58.0,4.0,1.0,2.9860788111948193,1.75,True
2018-12-31 13:00:00,31.0,55.0,1.0,0.0,,0.0,True
2018-12-31 14:00:00,28.0,51.0,6.0,0.0,2.2286019533929036,3.0,True
2018-12-31 15:00:00,24.0,60.0,1.0,0.0,,0.0,True
2018-12-31 16:00:00,35.0,54.0,1.0,0.0,,0.0,True
2018-12-31 17:00:00,27.0,52.0,1.0,0.0,,0.0,True
2018-12-31 18:00:00,27.0,54.0,3.0,0.0,2.886751345948128,2.5,True
2018-12-31 19:00:00,32.0,51.0,2.0,0.0,1.4142135623730951,1.0,True
2018-12-31 20:00:00,36.0,60.0,3.0,0.0,2.6457513110645907,2.5,True
2018-12-31 21:00:00,41.0,59.0,3.0,0.0,1.5275252316519456,1.5,True
2018-12-31 22:00:00,38.0,65.5,2.0,0.0,0.7071067811865476,0.5,True
2018-12-31 23:00:00,57.0,85.5,6.0,0.0,3.1411250638372654,4.5,True
2019-01-01 01:00:00,54.0,83.0,2.0,0.0,1.4142135623730951,1.0,True
2019-01-01 02:00:00,48.0,68.0,5.0,0.0,2.0736441353327737,2.0,True
2019-01-01 03:00:00,47.0,74.0,4.0,2.0,2.708012801545319,1.5,True
2019-01-01 04:00:00,49.0,70.5,2.0,0.0,3.5355339059327378,2.5,True
2019-01-01 05:00:00,54.0,72.0,6.0,0.0,2.5625508125043424,0.75,True
2019-01-01 06:00:00,46.0,74.0,5.0,0.0,6.730527468185536,11.0,True
2019-01-01 07:00:00,39.0,66.0,1.0,0.0,,0.0,True
2019-01-01 08:00:00,42.0,65.0,5.0,0.0,2.345207879911715,4.0,True
2019-01-01 09:00:00,38.0,57.0,5.0,0.0,3.271085446759226,3.0,True
2019-01-01 10:00:00,57.0,66.0,3.0,0.0,2.0,2.0,True
